"","note","id","sample.size","sex","category","subcategory","unit","group_name","build","author","year","population","trait","pmid","ontology","rawfile","filename","outfile","nsnp","delimiter","header","mr","chr_col","snp_col","pos_col","ea_col","oa_col","ncontrol_col","beta_col","se_col","pval_col"
"156","name=Apolipoprotein B; chr=2; start=21001429; end=21044073; entrez=338; uniprot=P04114","prot-c-2797_56_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Apo B",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2797-56_2_one.out.merged.h.tsv.gz","prot-c-2797_56_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2797_56_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"157","name=Angiotensin-converting enzyme 2; chr=X; start=15561033; end=15602148; entrez=59272; uniprot=Q9BYF1","prot-c-2805_6_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","ACE2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2805-6_2_one.out.merged.h.tsv.gz","prot-c-2805_6_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2805_6_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"158","name=Activin receptor type-1B; chr=12; start=51951667; end=51997078; entrez=91; uniprot=P36896","prot-c-2806_49_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Activin RIB",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2806-49_2_one.out.merged.h.tsv.gz","prot-c-2806_49_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2806_49_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"159","name=A disintegrin and metalloproteinase with thrombospondin motifs 4; chr=1; start=161184308; end=161199056; entrez=9507; uniprot=O75173","prot-c-2809_25_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","ADAMTS-4",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2809-25_2_one.out.merged.h.tsv.gz","prot-c-2809_25_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2809_25_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"160","name=Angiopoietin-1; chr=8; start=107249482; end=107498055; entrez=284; uniprot=Q15389","prot-c-2811_27_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Angiopoietin-1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2811-27_1_one.out.merged.h.tsv.gz","prot-c-2811_27_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2811_27_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"161","name=Agouti-related protein; chr=16; start=67482571; end=67483813; entrez=181; uniprot=O00253","prot-c-2813_11_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","ART",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2813-11_2_one.out.merged.h.tsv.gz","prot-c-2813_11_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2813_11_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"162","name=Basal Cell Adhesion Molecule; chr=19; start=44809059; end=44821420; entrez=4059; uniprot=P50895","prot-c-2816_50_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","BCAM",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2816-50_2_one.out.merged.h.tsv.gz","prot-c-2816_50_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2816_50_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"163","name=Cadherin-5; chr=16; start=66366622; end=66404786; entrez=1003; uniprot=P33151","prot-c-2819_23_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Cadherin-5",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2819-23_2_one.out.merged.h.tsv.gz","prot-c-2819_23_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2819_23_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"164","name=CD97 antigen; chr=19; start=14380501; end=14408725; entrez=976; uniprot=P48960","prot-c-2822_56_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","CD97",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2822-56_2_one.out.merged.h.tsv.gz","prot-c-2822_56_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2822_56_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"165","name=COMM domain-containing protein 7; chr=20; start=32702691; end=32743997; entrez=149951; uniprot=Q86VX2","prot-c-2823_7_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","COMMD7",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2823-7_1_one.out.merged.h.tsv.gz","prot-c-2823_7_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2823_7_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"166","name=Ectodysplasin-A, secreted form; chr=X; start=69616067; end=70039469; entrez=1896; uniprot=Q92838","prot-c-2826_53_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","EDA",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2826-53_2_one.out.merged.h.tsv.gz","prot-c-2826_53_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2826_53_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"167","name=Fractalkine; chr=16; start=57372458; end=57385048; entrez=6376; uniprot=P78423","prot-c-2827_23_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Fractalkine/CX3CL-1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2827-23_2_one.out.merged.h.tsv.gz","prot-c-2827_23_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2827_23_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"168","name=Kunitz-type protease inhibitor 1; chr=15; start=40844018; end=40858207; entrez=6692; uniprot=O43278","prot-c-2828_82_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","HAI-1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2828-82_2_one.out.merged.h.tsv.gz","prot-c-2828_82_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2828_82_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"169","name=Interleukin-27; chr=16|19; start=28499362|4229498; end=28512051|4237531; entrez=246778|10148; uniprot=Q8NEV9|Q14213","prot-c-2829_19_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","IL-27",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2829-19_2_one.out.merged.h.tsv.gz","prot-c-2829_19_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2829_19_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"170","name=Kallikrein-11; chr=19; start=51022216; end=51028039; entrez=11012; uniprot=Q9UBX7","prot-c-2831_29_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Kallikrein 11",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2831-29_1_one.out.merged.h.tsv.gz","prot-c-2831_29_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2831_29_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"171","name=Kallikrein-4; chr=19; start=50906352; end=50910738; entrez=9622; uniprot=Q9Y5K2","prot-c-2833_20_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Kallikrein 4",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2833-20_1_one.out.merged.h.tsv.gz","prot-c-2833_20_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2833_20_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"172","name=Kallikrein-8; chr=19; start=50996007; end=51002711; entrez=11202; uniprot=O60259","prot-c-2834_54_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","kallikrein 8",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2834-54_1_one.out.merged.h.tsv.gz","prot-c-2834_54_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2834_54_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"173","name=X-ray repair cross-complementing protein 6; chr=22; start=41621119; end=41664048; entrez=2547; uniprot=P12956","prot-c-2835_1_4",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Ku70",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2835-1_4_one.out.merged.h.tsv.gz","prot-c-2835_1_4.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2835_1_4.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"174","name=Hepatocyte growth factor receptor; chr=7; start=116672390; end=116798386; entrez=4233; uniprot=P08581","prot-c-2837_3_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Met",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2837-3_2_one.out.merged.h.tsv.gz","prot-c-2837_3_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2837_3_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"175","name=Matrix metalloproteinase-17; chr=12; start=131828393; end=131851783; entrez=4326; uniprot=Q9ULZ9","prot-c-2838_53_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MMP-17",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2838-53_1_one.out.merged.h.tsv.gz","prot-c-2838_53_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2838_53_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"176","name=Tumor necrosis factor ligand superfamily member 4; chr=1; start=173183734; end=173207313; entrez=7292; uniprot=P23510","prot-c-2839_2_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","OX40 Ligand",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2839-2_1_one.out.merged.h.tsv.gz","prot-c-2839_2_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2839_2_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"177","name=Secreted frizzled-related protein 3; chr=2; start=182833275; end=182867162; entrez=2487; uniprot=Q92765","prot-c-2841_13_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","sFRP-3",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2841-13_2_one.out.merged.h.tsv.gz","prot-c-2841_13_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2841_13_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"178","name=Intercellular adhesion molecule 2; chr=17; start=64002594; end=64020634; entrez=3384; uniprot=P13598","prot-c-2842_68_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","sICAM-2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2842-68_1_one.out.merged.h.tsv.gz","prot-c-2842_68_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2842_68_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"179","name=Kunitz-type protease inhibitor 2; chr=19; start=38244035; end=38292614; entrez=10653; uniprot=O43291","prot-c-2843_13_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","SPINT2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2843-13_2_one.out.merged.h.tsv.gz","prot-c-2843_13_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2843_13_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"180","name=Tyrosine-protein kinase receptor Tie-1, soluble; chr=1; start=43300993; end=43323108; entrez=7075; uniprot=P35590","prot-c-2844_53_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","sTie-1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2844-53_2_one.out.merged.h.tsv.gz","prot-c-2844_53_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2844_53_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"181","name=Ubiquitin+1, truncated mutation for UbB; chr=2; start=55231903; end=55235853; entrez=6233; uniprot=P62979","prot-c-2846_24_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Ubiquitin+1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2846-24_2_one.out.merged.h.tsv.gz","prot-c-2846_24_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2846_24_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"182","name=Wnt inhibitory factor 1; chr=12; start=65050626; end=65121566; entrez=11197; uniprot=Q9Y5W5","prot-c-2848_2_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","WIF-1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2848-2_2_one.out.merged.h.tsv.gz","prot-c-2848_2_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2848_2_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"183","name=Allograft inflammatory factor 1; chr=6; start=31597358; end=31693314; entrez=199; uniprot=P55008","prot-c-2849_49_1",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","AIF1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2849-49_1_one.out.merged.h.tsv.gz","prot-c-2849_49_1.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2849_49_1.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"184","name=Arginase-1; chr=6; start=131573144; end=131584332; entrez=383; uniprot=P05089","prot-c-2850_3_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","ARGI1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2850-3_2_one.out.merged.h.tsv.gz","prot-c-2850_3_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2850_3_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"185","name=C5a anaphylatoxin; chr=9; start=120952335; end=121050276; entrez=727; uniprot=P01031","prot-c-2851_63_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","C5a",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2851-63_3_one.out.merged.h.tsv.gz","prot-c-2851_63_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2851_63_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"186","name=Serine/threonine-protein kinase Chk1; chr=11; start=125625136; end=125676255; entrez=1111; uniprot=O14757","prot-c-2853_68_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","CHK1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2853-68_2_one.out.merged.h.tsv.gz","prot-c-2853_68_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2853_68_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"187","name=Mitogen-activated protein kinase 3; chr=16; start=30114105; end=30123506; entrez=5595; uniprot=P27361","prot-c-2855_49_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","ERK-1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2855-49_2_one.out.merged.h.tsv.gz","prot-c-2855_49_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2855_49_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"188","name=Glucocorticoid receptor; chr=5; start=143277931; end=143435512; entrez=2908; uniprot=P04150","prot-c-2857_70_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Glucocorticoid receptor",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2857-70_2_one.out.merged.h.tsv.gz","prot-c-2857_70_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2857_70_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"189","name=Histone acetyltransferase type B catalytic subunit; chr=2; start=171922448; end=171983682; entrez=8520; uniprot=O14929","prot-c-2858_29_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Hat1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2858-29_2_one.out.merged.h.tsv.gz","prot-c-2858_29_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2858_29_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"190","name=Histone deacetylase 8; chr=X; start=72329516; end=72573103; entrez=55869; uniprot=Q9BY41","prot-c-2859_69_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","HDAC8",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2859-69_2_one.out.merged.h.tsv.gz","prot-c-2859_69_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2859_69_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"191","name=Importin subunit alpha-1; chr=17; start=68035519; end=68046842; entrez=3838; uniprot=P52292","prot-c-2860_19_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","Karyopherin-a2",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2860-19_2_one.out.merged.h.tsv.gz","prot-c-2860_19_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2860_19_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"192","name=Dual specificity mitogen-activated protein kinase kinase 1; chr=15; start=66386817; end=66492312; entrez=5604; uniprot=Q02750","prot-c-2864_2_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MEK1",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2864-2_3_one.out.merged.h.tsv.gz","prot-c-2864_2_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2864_2_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"193","name=Histone acetyltransferase KAT6A; chr=8; start=41929479; end=42051990; entrez=7994; uniprot=Q92794","prot-c-2865_77_2",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","MOZ",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2865-77_2_one.out.merged.h.tsv.gz","prot-c-2865_77_2.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2865_77_2.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
"194","name=Protein kinase C delta type; chr=3; start=53156009; end=53192717; entrez=5580; uniprot=Q05655","prot-c-2869_68_3",997,"Males and females","Continuous",NA,"SD","public","HG19/GRCh37","Suhre K",2019,"European","PKC-D",28240269,"EFO_0007937","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/dl/2869-68_3_one.out.merged.h.tsv.gz","prot-c-2869_68_3.txt.gz","/mnt/storage/private/mrcieu/research/scratch/IGD/data/dev/prot-c-import/ready/prot-c-2869_68_3.txt.gz",501428,"space",TRUE,1,0,1,2,3,4,5,6,7,8
